date,review,,,,,,,
2018/1/3," Long line but is well organized. You also dont get the feeling that the place is crowded when inside. Puzzled why the food served to us were not really hot. Not cold either but we expect a steaming dumpling, hot and sour soup and fried rice . Taste is still good though. The main motivation I guess is that you are eating Taiwanese food in a taiwanese restaurant inside a Taiwan landmark\",,,,,,,
2018/1/2, My first meal in Taiwan and the best truffle dumpling I have ever had. Bravo. Given its location it's very busy but the service was phenomenal and we were all thoroughly content. Thanks!\,,,,,,,
2018/1/2," Like the original Din Tai Fung this has tremendous queues, which in this case spill out under Tower 101 and into the shopping mall. The food is similarly as good but you don\'a1\'a6t get the historic, slightly rougher environment as it looks and feels like a fast food establishment. The kitchen is the central attraction and you can easily stand for 10-15 minutes watching the chefs make all the dumplings. Staff very helpful if rushed as they try and rush you through as politely as possible \",,,,,,,
2018/1/2," This place has a super long wait, so we didn\'a1\'a6t get to dine in. We had to go on the side instead which took less than 15 mins for pick up while the dine in line is 2+ hours wait. Good luck! We just wanted to taste the hype about xiaolongbao, it was...just okay. I think we had better ones else where. \",,,,,,,
2018/1/1," The dim sum were good, but it's location was just at 101 Tower basement, so no matter what time you visit, there are always full of people waiting for the seats. The service match with their standard, clean and friendly.\",,,,,,,
2017/12/31," It is a long wait for a table here. Suggest you take a number and go shopping but remember to come back in time as they won\'a1\'a6t hold it for you. Plenty of shops around to occupy your time. We had the xiao Long bao, fried rice and an assortment of dishes which were good and of a high quality. Highly recommended. \",,,,,,,
2017/12/30, With a friend we visited Din Tai Fung and it was a expericence. First to que in order getting seating. The que was really long but after 40 min We got s table. The meny is not easy to navigate but the service was great.. we just asked for support on what to order. Delicious!\,,,,,,,
2017/12/28," I was heared about that many time from my sister before Taiwan visiting in this year. So I managed to try the Xiaolonbao as her recommendation, and it turned out the best dish i ever tasted. Although, a little crowded, but it worth to try\",,,,,,,
2018/1/3," Commercially popular already but to xlb addicts and like us who missed dimsums so much, we loved it no matter what overrated they say they are. From their branches all over the world, this is the only branch we have tried and we weren't disappointed. Pricey but we are satisfied. It was always a waiting line but we only waited for less than 10mins.\",,,,,,,
2018/1/3," Had to wait about an hour for our table, but that is fine as we just went off and shopped Taipei 101 until our table was ready. It is a big place and they must get through hundreds of people. Service was swift but we didn't feel rushed at all. The soup dumplings really are very good and are a must if you come here, but we also ordered a few other items from the menu and all were very good. Staff were very friendly and I liked the fact that you go and pay at the counter at the end of your meal. All in all, very tasty food at just over \'a2\'4720 per head, one of our favorite restaurant meals in Taipei and we would have gone again if we had time.\",,,,,,,
2018/1/3," Long line but is well organized. You also dont get the feeling that the place is crowded when inside. Puzzled why the food served to us were not really hot. Not cold either but we expect a steaming dumpling, hot and sour soup and fried rice . Taste is still good though. The main motivation I guess is that you are eating Taiwanese food in a taiwanese restaurant inside a Taiwan landmark\",,,,,,,
2018/1/2, My first meal in Taiwan and the best truffle dumpling I have ever had. Bravo. Given its location it's very busy but the service was phenomenal and we were all thoroughly content. Thanks!\,,,,,,,
2018/1/2," Like the original Din Tai Fung this has tremendous queues, which in this case spill out under Tower 101 and into the shopping mall. The food is similarly as good but you don\'a1\'a6t get the historic, slightly rougher environment as it looks and feels like a fast food establishment. The kitchen is the central attraction and you can easily stand for 10-15 minutes watching the chefs make all the dumplings. Staff very helpful if rushed as they try and rush you through as politely as possible \",,,,,,,
2018/1/2," This place has a super long wait, so we didn\'a1\'a6t get to dine in. We had to go on the side instead which took less than 15 mins for pick up while the dine in line is 2+ hours wait. Good luck! We just wanted to taste the hype about xiaolongbao, it was...just okay. I think we had better ones else where. \",,,,,,,
2018/1/1," The dim sum were good, but it's location was just at 101 Tower basement, so no matter what time you visit, there are always full of people waiting for the seats. The service match with their standard, clean and friendly.\",,,,,,,
2017/12/31," It is a long wait for a table here. Suggest you take a number and go shopping but remember to come back in time as they won\'a1\'a6t hold it for you. Plenty of shops around to occupy your time. We had the xiao Long bao, fried rice and an assortment of dishes which were good and of a high quality. Highly recommended. \",,,,,,,
2017/12/30, With a friend we visited Din Tai Fung and it was a expericence. First to que in order getting seating. The que was really long but after 40 min We got s table. The meny is not easy to navigate but the service was great.. we just asked for support on what to order. Delicious!\,,,,,,,
2017/12/28," I was heared about that many time from my sister before Taiwan visiting in this year. So I managed to try the Xiaolonbao as her recommendation, and it turned out the best dish i ever tasted. Although, a little crowded, but it worth to try\",,,,,,,
2017/12/28, We had to wait 45 minutes for a table and the queue was long but they were very organised... whilst we waited we were able to taste the samples in the pastry shop nearby so this was a bonus. Despite there being a lot of hype associated with this restaurant the food was very good and worth.\,,,,,,,
2017/12/25," I have tried this restaurant in various locations around the world and I would have to say nothing beats the original. As in all places the line is long but they have the waiting queue solved via their app which allows you to freely shop around while waiting for your number- the lines are long no matter what time you arrive. I was able to go around 4 floors in Taipei 101 before returning and waiting for 20mins before we were seated to our table. That feat alone we felt like a winner already! The food came in hot and fast with all the servers displaying quick, brisk yet friendly service. I am not removing the app from my phone because the next time I visit them,I know what to expect.\",,,,,,,
2017/12/25," Definitely something special, all dishes very good and well prepared. Waiting queue was very long but after we got a seat food came quickly. There are lots of similar places but none beat this.\",,,,,,,
2017/12/25," Hate the crowd and the long wait (45 minutes). But too tired to go elsewhere for another restaurant. Place is large but tables are sort of cramped together so that you sit practically with other people by your side. These notwithstanding, the food is still good. So is the price. But service tends to be a bit too much, with different waiting staff constantly pouring tea for you, and taking away empty dishes from all directions, to the point of being a nuisance.\",,,,,,,
2017/12/23, Everything is excellent but the reason for being there are the xaiolongbow dumplings! There are written instructions on how to eat them so you get the explosion of broth info your mouth - very special! \,,,,,,,
2017/12/23," Having seen waiting times of 60 or even more minutes we decided to go fo early dinner. The food is freshly prepared, very tasty and nice. Service is fast. A bit on the hectic side but the dishes easily make up for that. \",,,,,,,
2017/12/22," Worth the queue even it was quite a long one in which it was around 90 minutes of wait. We got a ticket and me and friend went shopping and went back to the Din Tai Fung to look at the 'call number' screen. We got our seat, ordered the food, both food and service was good, recommended.\",,,,,,,
2017/12/22, We came here on a group of 4 for dinner. Had to wait around 30 mins which was not too bad considering the forever existing queue here. One thing I have to say here," the service was excellent to the t. The servers were all so attentive and they speak english. My most favourite dish was dumpling in sizhuan sauce and shrimp and pirk shiumay. The xlb tastes the same with the din tai fung branch from my country, I honestly don't think that it is the best xlb I have ever eaten in my life. However, I still think this is an excellent restaurant with solid food. The price here was reasonable, I didnt find it too expensive.\",,,,,,
2017/12/22," Its always worth the wait.Food was great, service was fast and staff was attentive and fluent in English and Japanese. She was great.\",,,,,,,
2017/12/21, this is a place where everyone goes and everyone meets others they know. No reservations but a number system that puts you in a queue whilst you can shop nearby. Nothing is boring and just watching the dumplings being assembled is remarkable.\,,,,,,,
2017/12/28, We had to wait 45 minutes for a table and the queue was long but they were very organised... whilst we waited we were able to taste the samples in the pastry shop nearby so this was a bonus. Despite there being a lot of hype associated with this restaurant the food was very good and worth.\,,,,,,,
2017/12/25," I have tried this restaurant in various locations around the world and I would have to say nothing beats the original. As in all places the line is long but they have the waiting queue solved via their app which allows you to freely shop around while waiting for your number- the lines are long no matter what time you arrive. I was able to go around 4 floors in Taipei 101 before returning and waiting for 20mins before we were seated to our table. That feat alone we felt like a winner already! The food came in hot and fast with all the servers displaying quick, brisk yet friendly service. I am not removing the app from my phone because the next time I visit them,I know what to expect.\",,,,,,,
2017/12/25," Definitely something special, all dishes very good and well prepared. Waiting queue was very long but after we got a seat food came quickly. There are lots of similar places but none beat this.\",,,,,,,
2017/12/25," Hate the crowd and the long wait (45 minutes). But too tired to go elsewhere for another restaurant. Place is large but tables are sort of cramped together so that you sit practically with other people by your side. These notwithstanding, the food is still good. So is the price. But service tends to be a bit too much, with different waiting staff constantly pouring tea for you, and taking away empty dishes from all directions, to the point of being a nuisance.\",,,,,,,
2017/12/23, Everything is excellent but the reason for being there are the xaiolongbow dumplings! There are written instructions on how to eat them so you get the explosion of broth info your mouth - very special! \,,,,,,,
2017/12/23," Having seen waiting times of 60 or even more minutes we decided to go fo early dinner. The food is freshly prepared, very tasty and nice. Service is fast. A bit on the hectic side but the dishes easily make up for that. \",,,,,,,
2017/12/22," Worth the queue even it was quite a long one in which it was around 90 minutes of wait. We got a ticket and me and friend went shopping and went back to the Din Tai Fung to look at the 'call number' screen. We got our seat, ordered the food, both food and service was good, recommended.\",,,,,,,
2017/12/22, We came here on a group of 4 for dinner. Had to wait around 30 mins which was not too bad considering the forever existing queue here. One thing I have to say here," the service was excellent to the t. The servers were all so attentive and they speak english. My most favourite dish was dumpling in sizhuan sauce and shrimp and pirk shiumay. The xlb tastes the same with the din tai fung branch from my country, I honestly don't think that it is the best xlb I have ever eaten in my life. However, I still think this is an excellent restaurant with solid food. The price here was reasonable, I didnt find it too expensive.\",,,,,,
2017/12/22," Its always worth the wait.Food was great, service was fast and staff was attentive and fluent in English and Japanese. She was great.\",,,,,,,
2017/12/21, this is a place where everyone goes and everyone meets others they know. No reservations but a number system that puts you in a queue whilst you can shop nearby. Nothing is boring and just watching the dumplings being assembled is remarkable.\,,,,,,,
2017/12/20," Visited Ding Tao Fung with my family. Tried the famous xiaolongbao. We order 30 dumplings in total. Also had the noodles, pork fried rice, etc. Service was good, food was great. We had a great time. \",,,,,,,
2017/12/20," We planned to have dinner at Din Tai Fung after descending from Taipei 101. Indicated waiting time was 60min but we decided to wait in order to have a chance to try Din Ti Fung outside of Singapore. The wait last 40min and we were shown to out table promptly. Making order was easy and swift, and dishes were served fast and orderly. We ordered various types of steam dumplings(5 in each type) so that we can try all that were listed in the menu. They were all very delicious. Other dishes from appetizer, noodles, rice and dessert tasted as good as well. We had a great experience dining there. It would have been a 5 stars if not for the long waiting time.\",,,,,,,
2017/12/20," Okay, yeah the hype is huge for this restaurant, and being located in Taipei 101 doesn\'a1\'a6t make it easier to get in. We started with the spicy cucumber, and it was delicious! Who\'a1\'a6d have though? We also ordered the Jaja mein, which was surprisingly tasty as well. On to soup dumplings. We had the regular pork and shrimp, crab, and such. I was about to go home rather disappointed as the soup dumplings were \'a1\'a7meh\'a1\'a8, okay but nothing like the hype. Then the pork and truffle soup dumpling arrived. I literally sat erect once I tasted it, my eyes wide with wonder. OMG, this is what people were gaga about! It was well worth the wait to enjoy this truffle and pork soup dumpling. We order 2 more orders after tasting the first order. They don\'a1\'a6t come cheap, but soooo tasty!\",,,,,,,
2017/12/18," The quality of food at this Michelin star restaurant goes without saying. But even better than the food was the quality of service and the professionalism of the 1st rate staff at this high volume restaurant and location. Staff were pleasant, friendly and made great recommendations, including explaining how to eat the dishes.\",,,,,,,
2017/12/16," This place was awesome, when I first saw the queue I was a bit turned away but after about a 10 minute wait I had a table! The food was so yummy, the truffle and pork dumplings are killer!! Make the stop here you won\'a1\'a6t regret it. \",,,,,,,
2017/12/13," Although many people were waiting when I visited the restaurant, it seemed that all the staff members knew how to manage tables and customers; they were professional and fluent in English. Also good that they provide English and Korean menu. Quality of foods was excellent. One of the best restaurants I\'a1\'a6ve ever visited in Taipei.\",,,,,,,
2017/12/13, This is the 2nd DTF we've been to and it surpassed all expectations. We ordered buns/baos both sweet and savory and enjoyed everything. This place does get crowded given the location but they have a very efficient system in place with a TON of floor space to work with (the reception area is deceivingly small). I'd expect to show up and wait no longer than 30 minutes for a table. Order the sesame buns.\,,,,,,,
2017/12/12," This outlet is my favourite as I can still browse other shops in the mall while waiting for a seat. After getting your queue number, you can place your order and then go elsewhere in the mall before being seated. Just check the queue numbers flashing on a monitor every now and then to get a good estimate of your waiting time. The turnover is quite fast in part because of the efficient service.The xiaolongbao is a perennial favourite, of course. However, I mistakenly ordered 2 sets of the same type of dumplings which was different in shape only, but, the captain came to inform me and recommended a different dish. That was good and professional service and much appreciated.\",,,,,,,
2017/12/12," There is always a long queue but you will only wait for about 10 mins. to be sitted. I love how fast, organized and systematic they are here. There is even a secured place for your belongings. The food is great and very filling. You can even witness how they make the famous dimsum.\",,,,,,,
2017/12/9, im a huge DTF fan and ive eaten their xiao lung bao at least in 6 countries. This is my favorite establishment of all!\,,,,,,,
2017/12/20," Visited Ding Tao Fung with my family. Tried the famous xiaolongbao. We order 30 dumplings in total. Also had the noodles, pork fried rice, etc. Service was good, food was great. We had a great time. \",,,,,,,
2017/12/20," We planned to have dinner at Din Tai Fung after descending from Taipei 101. Indicated waiting time was 60min but we decided to wait in order to have a chance to try Din Ti Fung outside of Singapore. The wait last 40min and we were shown to out table promptly. Making order was easy and swift, and dishes were served fast and orderly. We ordered various types of steam dumplings(5 in each type) so that we can try all that were listed in the menu. They were all very delicious. Other dishes from appetizer, noodles, rice and dessert tasted as good as well. We had a great experience dining there. It would have been a 5 stars if not for the long waiting time.\",,,,,,,
2017/12/20," Okay, yeah the hype is huge for this restaurant, and being located in Taipei 101 doesn\'a1\'a6t make it easier to get in. We started with the spicy cucumber, and it was delicious! Who\'a1\'a6d have though? We also ordered the Jaja mein, which was surprisingly tasty as well. On to soup dumplings. We had the regular pork and shrimp, crab, and such. I was about to go home rather disappointed as the soup dumplings were \'a1\'a7meh\'a1\'a8, okay but nothing like the hype. Then the pork and truffle soup dumpling arrived. I literally sat erect once I tasted it, my eyes wide with wonder. OMG, this is what people were gaga about! It was well worth the wait to enjoy this truffle and pork soup dumpling. We order 2 more orders after tasting the first order. They don\'a1\'a6t come cheap, but soooo tasty!\",,,,,,,
2017/12/18," The quality of food at this Michelin star restaurant goes without saying. But even better than the food was the quality of service and the professionalism of the 1st rate staff at this high volume restaurant and location. Staff were pleasant, friendly and made great recommendations, including explaining how to eat the dishes.\",,,,,,,
2017/12/16," This place was awesome, when I first saw the queue I was a bit turned away but after about a 10 minute wait I had a table! The food was so yummy, the truffle and pork dumplings are killer!! Make the stop here you won\'a1\'a6t regret it. \",,,,,,,
2017/12/13," Although many people were waiting when I visited the restaurant, it seemed that all the staff members knew how to manage tables and customers; they were professional and fluent in English. Also good that they provide English and Korean menu. Quality of foods was excellent. One of the best restaurants I\'a1\'a6ve ever visited in Taipei.\",,,,,,,
2017/12/13, This is the 2nd DTF we've been to and it surpassed all expectations. We ordered buns/baos both sweet and savory and enjoyed everything. This place does get crowded given the location but they have a very efficient system in place with a TON of floor space to work with (the reception area is deceivingly small). I'd expect to show up and wait no longer than 30 minutes for a table. Order the sesame buns.\,,,,,,,
2017/12/12," This outlet is my favourite as I can still browse other shops in the mall while waiting for a seat. After getting your queue number, you can place your order and then go elsewhere in the mall before being seated. Just check the queue numbers flashing on a monitor every now and then to get a good estimate of your waiting time. The turnover is quite fast in part because of the efficient service.The xiaolongbao is a perennial favourite, of course. However, I mistakenly ordered 2 sets of the same type of dumplings which was different in shape only, but, the captain came to inform me and recommended a different dish. That was good and professional service and much appreciated.\",,,,,,,
2017/12/12," There is always a long queue but you will only wait for about 10 mins. to be sitted. I love how fast, organized and systematic they are here. There is even a secured place for your belongings. The food is great and very filling. You can even witness how they make the famous dimsum.\",,,,,,,
2017/12/9, im a huge DTF fan and ive eaten their xiao lung bao at least in 6 countries. This is my favorite establishment of all!\,,,,,,,
2017/12/8, The place was super packed when we came. We went back after an hour and still it was packed. We all loved the Xiaolongbao. Perfectly wrapped and juicy in the inside.\,,,,,,,
2017/12/8, I ate at the Taipei 101 branch on Dec. 6th around 6pm and the wait was already 40 minutes long. There are two lines but with so many people standing around you may not see the difference. The main queue is for those waiting to get seated. Closer to the window there was another queue to get placed on the wait list and assigned a number. The numbers were assigned based on group size," 1-2, 3-6 or 7+. After checking in they gave a printed ticket with my number and a clipboard with a paper order form/menu that I filled out while waiting. One does not need to stay in front of the restaurant waiting area as there is a Starbucks across the way along with a couple of nearby stores. Announcements came quickly as turnover seemed pretty quick. There was also a monitor that you can track the latest number called.Once inside the restaurant there are a lot of seating areas. I crossed in from the the glassed in XLB preparation area and navigated around the customers taking their photos. Once finally seated the waitress took my order form, reviewed it with me and then served me tea. Luckily I did not have to share a table as Solo diners do in other Din Tai Fung restaurants when busy. In a short time my 10 piece Xiao Lin Baos were delivered and they were the right temperature to eat right away. The noodles followed (mix the peanut sauce and noodles on your own) with the spicy won tons with verbal instructions to mix them In the spicy sauce. The noodles were not as flavorful as I remember but the won tons were very good.Service was acceptable this time around. I had to ask for tea a couple of times. Finished dishes were removed timely. Once finished I took the clipboard and invoice and headed to the front of the restaurant to pay. Cash and credit cards were accepted.\",,,,,,
2017/12/7," Always have to wait for a while since tons of tourists there. If you take your customer to visit 101, you can choose this Din Tai Fung to have meal. Taiwanese cuisine but high level\",,,,,,,
2017/12/5," We walked to this restaurant after a hike at elephant mountain (Xiang Shan). Waited about 10 min for a seat for 5 people (that was around 6 pm). The waitresses were all mostly helpful and smiley. The food tasted ok, not too salty, nor too bland. Price is acceptable too, considering the location and brand name. With 2 kids, the waitresses provided us with children\'a1\'a6s cutlery and plain water while the 3 adults were served Chinese tea.\",,,,,,,
2017/12/4," I came here with friends and family 11 am on a Saturday. The wait time was 40 minutes for us but din tai fung is located inside the 101 mall so we were able to walk around while waiting for our table. I would say the the best things about this restaurant is their customer service, cleanliness, and their soup dumplings. We ordered different varieties of soup dumplings (pork, chicken, crab, and truffles), and chicken soup. Our favorite was the pork one with just the right amount of soup and fillings and came steaming hot. It was a great experience. Service was great.\",,,,,,,
2017/12/3," This is one of the busiest outlet. Queue numbers are given based on the number of diners in the group. There are 4 categories(1-2 persons, 3-4 persons, 5-6 persons and 7 or more persons). The waiting time at lunch and dinner can range between 40 - 70 minutes.The entrance also can get crowded due to people hanging around waiting for their tables.If you have the time to spare, do dine here. Otherwise, its better to go elsewhere or another outlet.\",,,,,,,
2017/12/2, We went to celebrate and were a party of five. Waited some 30 minutes for a place but they passed quickly. We looked at the menu while waiting so ordered as soon as we were sited and the service was extremely efficient. We ordered around 8 kinds of dumplings and a few side dishes. The truffles dim sum were unique and delicious and worth their price ( 450nt); the desert taro dumplings were also great the other kinds were ok but not too special and the side dishes ok but not impressive. The open kitchen was fun to watch and the atmosphere festive but the food did not live up to the (indeed rather high) expectations. The price was very reasonable we paid 2350 NT for 5 persons and it\'a1\'a6s certainly recommended but the urban legend on a Michelin star seems rather far fetched. In short go just don\'a1\'a6t expect too much.\,,,,,,,
2017/12/2," I love DinTaiFeng, but this branch is only getting 3 stars because while the food was great, the wait was long and there were so many people I really didn't enjoy the atmosphere.\",,,,,,,
2017/12/1, They aren't kidding when they say these dumplings are the best in the world. They are so light and perfectly cooked but after cooking 1 TRILLION dumplings they know what they are doing.This is not a place to go for a super relaxing romantic meal. We went for breakfast and it hit the spot.\,,,,,,,
2017/11/30," Visited to this restaurants due to tons of good reviews from friends, relatives, internet reviews and etc. Same like other Din Tai Fung, this Dai Tai Fung was crowded as usual during the day I visited it. They have a very smooth table arrangement system which caused not more than 15 minutes of waiting. Their staff were well trained and all of them are friendly and attention to details. For example, they provided my sister a chair cover (she was seating at the outer side of the table) to cover her bag to avoid things being stolen. My cousin sisters supposed to join us at 1830hrs but was late due to classes. While we didnt start our dinner and they were so attention to details that they actually slow down the kitchen to serve our food! The food was amazing but was the staff that enhanced the entire dining experiment!\",,,,,,,
2017/12/8, The place was super packed when we came. We went back after an hour and still it was packed. We all loved the Xiaolongbao. Perfectly wrapped and juicy in the inside.\,,,,,,,
2017/12/8, I ate at the Taipei 101 branch on Dec. 6th around 6pm and the wait was already 40 minutes long. There are two lines but with so many people standing around you may not see the difference. The main queue is for those waiting to get seated. Closer to the window there was another queue to get placed on the wait list and assigned a number. The numbers were assigned based on group size," 1-2, 3-6 or 7+. After checking in they gave a printed ticket with my number and a clipboard with a paper order form/menu that I filled out while waiting. One does not need to stay in front of the restaurant waiting area as there is a Starbucks across the way along with a couple of nearby stores. Announcements came quickly as turnover seemed pretty quick. There was also a monitor that you can track the latest number called.Once inside the restaurant there are a lot of seating areas. I crossed in from the the glassed in XLB preparation area and navigated around the customers taking their photos. Once finally seated the waitress took my order form, reviewed it with me and then served me tea. Luckily I did not have to share a table as Solo diners do in other Din Tai Fung restaurants when busy. In a short time my 10 piece Xiao Lin Baos were delivered and they were the right temperature to eat right away. The noodles followed (mix the peanut sauce and noodles on your own) with the spicy won tons with verbal instructions to mix them In the spicy sauce. The noodles were not as flavorful as I remember but the won tons were very good.Service was acceptable this time around. I had to ask for tea a couple of times. Finished dishes were removed timely. Once finished I took the clipboard and invoice and headed to the front of the restaurant to pay. Cash and credit cards were accepted.\",,,,,,
2017/12/7," Always have to wait for a while since tons of tourists there. If you take your customer to visit 101, you can choose this Din Tai Fung to have meal. Taiwanese cuisine but high level\",,,,,,,
2017/12/5," We walked to this restaurant after a hike at elephant mountain (Xiang Shan). Waited about 10 min for a seat for 5 people (that was around 6 pm). The waitresses were all mostly helpful and smiley. The food tasted ok, not too salty, nor too bland. Price is acceptable too, considering the location and brand name. With 2 kids, the waitresses provided us with children\'a1\'a6s cutlery and plain water while the 3 adults were served Chinese tea.\",,,,,,,
2017/12/4," I came here with friends and family 11 am on a Saturday. The wait time was 40 minutes for us but din tai fung is located inside the 101 mall so we were able to walk around while waiting for our table. I would say the the best things about this restaurant is their customer service, cleanliness, and their soup dumplings. We ordered different varieties of soup dumplings (pork, chicken, crab, and truffles), and chicken soup. Our favorite was the pork one with just the right amount of soup and fillings and came steaming hot. It was a great experience. Service was great.\",,,,,,,
2017/12/3," This is one of the busiest outlet. Queue numbers are given based on the number of diners in the group. There are 4 categories(1-2 persons, 3-4 persons, 5-6 persons and 7 or more persons). The waiting time at lunch and dinner can range between 40 - 70 minutes.The entrance also can get crowded due to people hanging around waiting for their tables.If you have the time to spare, do dine here. Otherwise, its better to go elsewhere or another outlet.\",,,,,,,
2017/12/2, We went to celebrate and were a party of five. Waited some 30 minutes for a place but they passed quickly. We looked at the menu while waiting so ordered as soon as we were sited and the service was extremely efficient. We ordered around 8 kinds of dumplings and a few side dishes. The truffles dim sum were unique and delicious and worth their price ( 450nt); the desert taro dumplings were also great the other kinds were ok but not too special and the side dishes ok but not impressive. The open kitchen was fun to watch and the atmosphere festive but the food did not live up to the (indeed rather high) expectations. The price was very reasonable we paid 2350 NT for 5 persons and it\'a1\'a6s certainly recommended but the urban legend on a Michelin star seems rather far fetched. In short go just don\'a1\'a6t expect too much.\,,,,,,,
2017/12/2," I love DinTaiFeng, but this branch is only getting 3 stars because while the food was great, the wait was long and there were so many people I really didn't enjoy the atmosphere.\",,,,,,,
2017/12/1, They aren't kidding when they say these dumplings are the best in the world. They are so light and perfectly cooked but after cooking 1 TRILLION dumplings they know what they are doing.This is not a place to go for a super relaxing romantic meal. We went for breakfast and it hit the spot.\,,,,,,,
2017/11/30," Visited to this restaurants due to tons of good reviews from friends, relatives, internet reviews and etc. Same like other Din Tai Fung, this Dai Tai Fung was crowded as usual during the day I visited it. They have a very smooth table arrangement system which caused not more than 15 minutes of waiting. Their staff were well trained and all of them are friendly and attention to details. For example, they provided my sister a chair cover (she was seating at the outer side of the table) to cover her bag to avoid things being stolen. My cousin sisters supposed to join us at 1830hrs but was late due to classes. While we didnt start our dinner and they were so attention to details that they actually slow down the kitchen to serve our food! The food was amazing but was the staff that enhanced the entire dining experiment!\",,,,,,,
2017/11/29," Great whatever. Two thumbs up ! Waiting isnt that long, around 4","30 (30mins)Noodle was very good, smells so good. \",,,,,,
2017/11/29, We visited this restaurant located at the basement level of Taipei 101.There was a long wait to get in. We ordered a takeout order of the pork dumplings which took only few minutes to get and sat and ate them in the nearby food court.They were quite good.\,,,,,,,
2017/11/27," I ordered vegetable dumplings and some steamed vegetarian buns. The food was amazing and the service was fast! Go early, they have long line ups!\",,,,,,,
2017/11/26, One of the best food ive tasted in Taiwan. Their fried rice was great and the xiao long bao was yummy.staff were friendly n accomodating. And their chili sauce and ginger were great too.generous servings.ill come back soon definitely.\,,,,,,,
2017/11/26," Dumpling taste good, but not outstanding.Chili wonton skin too thick.Pork cutlet is a much try, OMG, taste soooooooo good.Noodle taste good as well.\",,,,,,,
2017/11/22," I\'a1\'a6ve eaten at several branches of this chain around the world and this was great, service was really good and all dishes were well executed and delivered a delicious lunch \",,,,,,,
2017/11/21," It was a shock to visit a Michelin-rated ultra busy DTF and be served with prawn dumplings that were not fresh. We took one bite each of fish dumplings and chive dumplings and put them down thereafter. It was that bad. Most disappointingly the aroma of egg fried rice that we associate with DTF in Singapore was not present in the Taiwan 101 version, probably bcos it was served rather cold and not piping hot.\",,,,,,,
2017/11/19," If you want to experience a busy authentic Taiwanese restaurant then look no further. From exceptional service to delicious food, it would not be a surprise if you went back for more. I would suggest to try the renowned beef noodles and of course the xiao long bao. As a tourist myself and my other half recorded our food tasting experience and it will remain in our memories forever!\",,,,,,,
2017/11/18," Din Tai Fung (\'b9\'a9\'ae\'f5\'c2\'d7) is perhaps the most famous Taiwanese Delicacy amongst Asian Tourists. It boasts the best service along with most delicious food, and even local people like myself enjoy the relatively expensive restaurant once in a year.The most famous dish at the restaurant is of course the Xiao Lung Bao (\'a4\'70\'c5\'a2\'a5\'5d), which is a Northern Chinese Dumpling made with pork meat wrapped in thinly made wheat wrappings. It melts in your mouth, not in your hands (even though no one eats Chinese food with bare hands, unlike your M&Ms), but just be careful not to eat it all at once, because the delicious juice in the baozhi will be a bit hot.I also enjoy the various kinds of Northern Chinese food there, including \'bd\'b5\'aa\'6f\'bb\'e6 (green onion pizza), \'bb\'5d\'bb\'e5 (steamed dumplings), \'c4\'d1\'ad\'b9 (various types of noodles), and the delicious appetizer called \'a8\'a7\'a8\'46\'a5\'5d (sweet baozhi). It will take more than 10 pages to list all the food there, but you won't regret a penny spent there. Also try the \'bb\'c4\'bb\'b6\'b4\'f6 (sweet and sour soup) if you haven't tried it anywhere else on our Beautiful Formosan Island.All in all, Din Tai Fung will have a long line, unless you choose to visit during weekday lunches. If you need a local guide on weekends, feel free to message me.I am a certified tour guide in Taiwan, even though I am actually studying Buddhism on weekdays in Yilan County's Jiaoxi.Have fun, enjoy the food, and if you really loved the service, please feel free to tip the adorable waitresses and handsome waiters. They are all rookies, climbing the social ladder, and would love your compliment on their food, their services, and their smiles.Just don't try to ask for their phone numbers, because it is a company policy not to, unless you are Brad Pitt. Then I'm sure they will hand you their phone numbers. \'c9\'c3 Namo Amitofo \'c9\'c3\",,,,,,,
2017/11/18," As most people who have been to Din Tai Fung in Taipei Taiwan probably already know, the Xiao Long Bao at Din Tai Fung is excellent. However, if you don't want to wait for long lines or pay the higher prices, you can go to many other restaurants in Taipei that offers Xiao Long Bao and enjoy the excellent experience. \",,,,,,,
2017/11/29," Great whatever. Two thumbs up ! Waiting isnt that long, around 4","30 (30mins)Noodle was very good, smells so good. \",,,,,,
2017/11/29, We visited this restaurant located at the basement level of Taipei 101.There was a long wait to get in. We ordered a takeout order of the pork dumplings which took only few minutes to get and sat and ate them in the nearby food court.They were quite good.\,,,,,,,
2017/11/27," I ordered vegetable dumplings and some steamed vegetarian buns. The food was amazing and the service was fast! Go early, they have long line ups!\",,,,,,,
2017/11/26, One of the best food ive tasted in Taiwan. Their fried rice was great and the xiao long bao was yummy.staff were friendly n accomodating. And their chili sauce and ginger were great too.generous servings.ill come back soon definitely.\,,,,,,,
2017/11/26," Dumpling taste good, but not outstanding.Chili wonton skin too thick.Pork cutlet is a much try, OMG, taste soooooooo good.Noodle taste good as well.\",,,,,,,
2017/11/22," I\'a1\'a6ve eaten at several branches of this chain around the world and this was great, service was really good and all dishes were well executed and delivered a delicious lunch \",,,,,,,
2017/11/21," It was a shock to visit a Michelin-rated ultra busy DTF and be served with prawn dumplings that were not fresh. We took one bite each of fish dumplings and chive dumplings and put them down thereafter. It was that bad. Most disappointingly the aroma of egg fried rice that we associate with DTF in Singapore was not present in the Taiwan 101 version, probably bcos it was served rather cold and not piping hot.\",,,,,,,
